text,label
如果论资排辈，前者是无可争议的第一候选人，但在研究上报合适人选时，党委却一致决定上报后者，宁可空着位子候良才。一石激起千层浪。,3
新加坡人口才260万，面积600多平方公里，有无必要耗巨资兴建这么大的工程呢？,3
前锋亨利才21岁。,3
南部每公顷林地的产量是一百三十方木材，本世纪初才只有五十方。,3
才变成一片不毛之地？,3
对越自卫反击战中，他才二十岁，已经是某部副连长。,3
这些矿工年龄最大的五十四岁，最小的才二十二岁。,3
我的第一篇“处女作”是登在一家市级报上的一篇“读者来信”，加上标点、标题也才80个字，但从这篇小稿的发表我得到了启示：写稿要有“感”而发，为写而“发”是很难写出真情实感的。,3
他儿子王绍南，是前年回到农村的中学生，今年才二十四岁，比父亲高半个脑袋，有着黑油油的皮肤，带几分稚气的面容。,3
我也再三要求当地党组织把张健留下来，当地的领导同志说：“张健才十五岁，等长大了再来吧。,3
其实我觉得去的人太少了，才去一万多人，零头儿还不够呢！,3
它的首都卢森堡市人口才8万刚过头。,3
因为工作离不开，他进藏24年才休假5次，每次都是按时返回，从不超假。,3
这位才上高一的小姑娘在学业之外对于英语和课外阅读有着浓厚的兴趣。,3
傍晚，才到一座古镇，名松潘。,3
我国人民正是在党的基本路线的指引下，坚持无产阶级专政下的继续革命，才一次又一次地打退了资产阶级的进攻，在文化大革命中粉碎了刘少奇、林彪两个资产阶级司令部，巩固和加强了无产阶级专政。,3
新疆解放那年，她才五岁。,3
深圳市委常委、宣传部部长李小甘指出，以色列人均年读书64本，中国人均年读书才4.6本，深圳即使有6.8本，差距也很大。,3
这种场合四年左右才出现一次，记者就想去看看议会里是个什么情况。,3
《防止及惩治灭绝种族罪公约》是美国加入的第一个主要国际人权公约，美国于1948年签署以后，经历了整整40年才于1988年批准。,3
有谁想到，王一飞一家三口，在上海的住房才九平方米。,3
他开始弹琴的时候，才四岁。,3
这些从空军某部选拔的十一名跳伞员，最大的才二十二岁，最小的只有十六岁，大都是今年入伍的新兵。,3
最小的李晓燕才10岁，就是觉得水球好玩，非要改行。,3
车票才200元，抢票软件却要加价62元。,3
头一次，朱德才十岁，那两房丁家地主里，有一房不要朱家种地了，朱家没办法，只好把一家人分成两半，叫朱德跟着伯伯和幺叔搬到大湾的老家去，借了两百多吊钱，赎回一些典当地来过日子。,3
也不知道经过多少艰苦的思考，反复的研究，问题才一个个得到解决。,3
经济总量迈上10万亿元台阶，表明我国综合国力进一步提高，经济建设的物质基础更为雄厚，经济实力今非昔比，现在，我国一天就创造国内生产总值270多亿元，而1952年全年国内生产总值才679亿元。,3
说干就干，全社总动员，上山苦干、猛干，同时提取公共积累和发动社员投资，几下里齐头并进，结果，才四个月，就凑起了近百万元。,3
一对年轻夫妇（丈夫二十一岁，妻子才十七岁）有一个三个月的婴儿。,3
只是在用尽了这些无耻伎俩之后，美国的诽谤案才在一月三十日的政委会上获得了美国在联合国投票纪录中最少的多数而勉强通过。,3
直至3月1日当天早上投票，“才一齐被游览车送到各议会门口”。,3
治淮才一年，庄稼已经长的很好了。,3
伍豪之剑伍豪之剑峻骧八、在老悦来客栈来的这个姑娘，是傅书堂同志的大妹傅桂兰，今年才二十岁，自幼在老家高密县德国人办的发网厂作工。,3
这次参加网页制作竞赛的最小选手年龄才八岁半，是网页制作最佳最小年龄选手奖获得者。,3
就是前年，咱这儿的花生最高价格半公斤才一块五，猪肉每公斤三块四……再说，现在谁还敢乱收税、乱集资？,3
办社之前的一九六二年，这里十六个部落的牛羊总头数才不过七千多，而且大部分集中在牧主手里。,3
晚上，他大半夜睡不着；才一合眼，就又去参加“小麦倒伏的斗争会”。,3
图片恭贺新春（篆刻）朱毅江万象更新（篆刻）许若石寻味峄山寻味峄山李木生海拔才582.8米，占地仅6平方公里，和五岳的巨大存在相比，守护于孟子故乡邹城的峄山，只能算作天地间的一个盆景了。,3
社员杨子昂的妻子是个小脚妇女，虽然才三十多岁，可是平日没有参加田间劳动的习惯，社里插秧忙不过来，孙翠荣便再三去动员她下地。,3
我们党也正是靠这一条，才从千难万险之中夺取了革命的胜利。,3
凌均峰于1995年下岗，爱人以前在衡阳探矿机械厂当技术工人，也下岗多年，去年赴广东打工，小孩才3岁，全家的日子过得紧巴巴的。,3
武钢的厂房钢结构才1.8万吨，宝钢是14.8万吨，主焊缝加起来45公里长。,3
小皮虽然电大毕业，可连个车间主任也没当过，恐怕……”“才30岁出头，光听他白话不行。,3
来信者中，年龄最大的90岁，最小的才13岁。,3
西南部山区的固镇，1982年人均收入才一百多元。,3
不过，平台上有作业的人员包括服务人员总共才424人。,3
孩子现在11岁半，只上到小学一年级，由于营养不良，他现在的体重才22公斤。,3
老薛的果园主要以富士、秦冠为主，2002年苹果收入1万多元，老薛说：“那些落级果没办法处理，大都论袋论堆卖，一袋才几毛钱，最后好多都烂在地里。,3
在领导的再三催促下，1979年才养了四头母猪，80只老鸭，年终分配时减免了农业税，人均纯收入只有51元，欠国家贷款13，000元。,3
首先看看人工培育药材的可怜景况：园参的主要产地抚松、辑安两县1930年园参产量曾达到六十八万斤，但是1955年全省产量才只有十五万斤左右。,3
生平结识的朋友不计其数，而感到“常惜深谈易歇”的才十几位，不能不说是极少数；剑三却是极少数中的一位，所以我在这里要特地叙明，在他谢世已经二十五年的今天，我仍然忘不了与他历次的深谈。,3
黄渡区方泰乡乡干部陈学林说：“土地改革才二、三年，杨家联合村已有三户把田卖掉了。,3
河南省密县大隗供销社贫下中农管理农村商业委员会教育子女是为了巩固无产阶级专政教育子女是为了巩固无产阶级专政解放军某部家属　郎元臣把教育孩子当作国家大事我有三个孩子，大孩子小莉十岁，小的才四岁。,3
和我们谈话的贝卡克就是全厂最年轻的斯塔哈诺夫工作者，他才二十一岁，领导着十八个青年工人。,3
她那时才十五周岁，是中国共产党的候补党员。,3
美苏经过长期争论和讨价还价，才于1972年5月就召开欧安会问题达成协议。,3
如今练太极球的村民最大的70多岁，最小的才十几岁。,3
这项运动对身体素质要求很高，但在湖南队的报名表上却有个才11岁的男孩，名叫胡冰。,3
十五年前，北京崇文区的一个工人家庭里，五个兄妹由于父母相继因病逝世，成了孤儿，最大的只有十五岁，最小的才三岁。,3
他才于7月10日前去登记，并承认从今年初起接受利比亚政府22万美元的“贷款”。,3
学生花名册浸润着田园风情：袁天仁，袁耒耒、袁有存、乔喜云、何麦香、何苗香、何买牛……这里普遍上学较晚，袁天仁十六岁才上四年级，而比他大两岁的我高中毕业当老师，城乡差别显而易见。,3
经过9年的痛苦磨练，孩子大了，她才于1957年恢复工作。,3
从解题策略上分析，实验班答对的87%学生中只有一位同学是先做加法口算，计算结果为42，再想一想乘法口诀才写成6×742。,3
虽说我们这个公司的股票金额为450万元，但成立才3年6个月，却向国家缴纳税金1172万元，相当于8个天桥百货商场。,3
几年来在广交会上，外商早就提出：飞天牌平绒才三十六英寸宽，太窄了；外商希望买宽幅的。,3
大家又笑了一阵，老吴这才一五一十地把手捏墩苗的办法，详细告诉了她们，荣桂又笑着大声说：“大伯，你可得把这法子教给俺们呵。,3
洪学智和彭总心里这才一块石头落了地。,3
某师一个参军才不到三个月的女宣传员何秀芳，在部队这种热情鼓舞中，带着两脚泡坚持行军没掉过队。,3
李志田　才五斤？,3
当她听到要扩充反攻军时，自己就下了决心，要送她男人去从军，她男人今年才二十一岁，是个好民兵，两个人感情好到一天也离不开。,3
托人找到关系每公斤才卖到0.94元。,3
这样，社会主义精神文明的建设才会有一个牢靠的、不可动摇的基础。,3
据说，有一名选手参赛才20分钟，居然因为故意输一球，就接受了4万林吉特，相当于企业经理一个月的月薪。,3
阿尔巴尼亚人民只是在伟大的苏联击溃法西斯的胜利条件下，在阿尔巴尼亚劳动党的领导下，才在1944年获得了彻底的解放，得到了真正的独立和自由。,3
（恩格斯：《俄国在远东的成功》，《马克思恩格斯选集》第2卷第37页）马克思在一八五七年指出：沙俄“占领当今中国统治民族的故乡——黑龙江两岸的地方，才只有几年的时间”。,3
半天，运成妈才吐出一句话：“都是我的错。,3
（附图片）黑老汉成了英雄彦夫（一）张长义是三十八团七连四班的一个新战士，今年才二十一岁。,3
以国际范儿，展国家战略，赢百姓欣悦——大国崛起、奔向全面小康社会背景下，才举办十九载就已有世界影响力的中国上海国际艺术节，借十九大东风再启航，未来，还会更加红红火火。,3
科教兴国，世称惟楚有才。几度战胜洪水，武汉人以同心合胆、御灾撼患而誉满九州。,3
也只有在这个“语境”下，这些绣品才不是一件件简单的静止的作品，而是充蕴着灵性与生命力的活的东西，包含着大量的信息。,3
新中国成立的时候，我才八、九岁，还是个不懂事的孩子。,3
我们的志愿者队伍中，最大的年龄57岁，最小的才十几岁，基本是‘蓝二代’。,3
漳州原“法轮功”练习者、天宝田寮村村民高其万和芗城区通北街道办事处退休干部王清森认为，自焚事件是李洪志一系列歪理邪说造成的恶果，才十多岁的少女，懂什么天堂，这样受骗自焚，简直惨不忍睹。,3
检察官指出，“被告在革命以后才四天，就背离了这条路线”，企图“破坏人民的意志”。,3
别看大娘写的这张批判稿总共才十多个字，可她整整花了四个小时！,3
过去为了从一个时代到另一个时代需要几世纪的时间，而现在自从天空按照苏联人民的意志出现了第一个明亮的卫星以来才一年多点时间，就在星际飞行中已完成了第二个重大的步骤了。,3
但是，差不多四十年以前，就在高婆婆才二十多岁的时候，她倒曾经耽心地给自己作过防老的准备：她打了一付小小的金耳环，贴身收藏着。,3
他用急切而恳求的口吻对洪鑫说：“医大一院一位叫陈科的老人突患白血病，急需用A型Rh阴性血液……我知道你刚献完一次血才十多天，真不想来找你。,3
山多地少，平均每人水田旱地一起才合有一亩半多一点。,3
我回到故乡时才十一岁，只在福州城内外看过“三山”，看得少又写不出来，辜负了故乡的山山水水。,3
一直快到日落西山，进景区游玩的人出来了，我们才一起吃晚饭。,3
他今年才二十四岁；十三岁参加革命，而从事部队美术工作就有十年多了。,3
反季节菜莫种过头反季节菜莫种过头编辑同志：近日笔者在当地集贸市场上买韭菜时，吃了一惊：每公斤韭菜竟卖到1.6元，而笔者记得去年冬天，包括元旦春节期间每公斤韭菜只不过才卖1元。,3
党支部书记张喜录才二十五岁。,3
汪文洋今年才二十几岁，已经在杭州微笑行动慈善医院工作快6年了，经常到外地给患者做手术。,3
我说：“加一次水才几角钱，好辛苦呢。,3
中文教室共有10名小朋友，最大的13岁，最小的才3岁。,3
1937年11月间，光金才十二周岁的时候，就到石景山发电厂做临时工了。,3
我最后想说这一句话，我才26岁，今后的路还很长，我还要凭自己的一条腿，走今后的路。,3
这张大字报使一些有保守思想的人吓了一跳，他们说：“这是具有六十年代先进水平的新设备，投产才八个月就要改造，真是瞎胡闹，放大炮！,3
嘉山县石坝公社农科队三位青年农民技术员，1980年和制种户签订了承包制种的合同，结果杂交稻子亩产平均达到144斤，而过去平均亩产才50多斤。,3
他现任内蒙军区骑兵某部的团副参谋长，今年才二十三岁。,3
当然新中国的诞生才只有七年，限于目前的财力，不可能一日处兴，建设大计自应先其所急，后重所缓，而我认为南运河的整治是应属于先重急一类的。,3
时间才仅只一年，世界形势的发展，已经充分证明了中苏友好同盟互助条约对保卫世界和平有了巨大的贡献。,3
问：很多人都不理解，您决定写第一部皇帝小说时才30多岁，怎么会对那个时代的历史沧桑把握得如此准确？,3
车站在开家长会时，叫一个八岁才上学一个月的学生演习写字（写十五个），别的学校也同样叫学生写字，拿回叫家长看，校内设成绩展览处等等，来转变对学校的认识。,3
因为目前在国内汽车市场上，每年进口车才4万辆左右，相对于200万辆的汽车市场来说，仅占2%。,3
这几年图书年入藏量大增，“文革”期间的前几年每年在一二十万册之间，后期的1976年也才30多万册，1985年则是70多万册。,3
干部真心真意、全心全意为群众服务，群众才会一心一意跟你走。,3
1991年，她还荣获浙江省“检龙杯”青年歌手大赛特等奖，并成为团里的台柱子，而那时，她才16岁。,3
我认识一位青年，他才写了一部中篇、两个短篇，竟然收到了五六家报刊的约稿，让其撰写“我怎样成为作家的”文章。,3
这里有一笔帐：建国以后到“六五”末，林区为国家提供的木材达40亿立方米，由于没有合理的林价，造成900多亿元以上的资金没有得到补偿；而同期国家返回营林的各项资金才200亿元，两者相差700亿元。,3
这位毕业于东北师范大学的教育学硕士，辞别了新婚才一个月的妻子，义无反顾地踏上了赴晋的火车。,3
这种天文上的奇特景观据推算平均大约百万年才出现一次。,3
当时，马秀娥才三十四岁，上有年迈的婆婆，下有三个未成年的孩子。,3
包拯在开封府任职不过一年零三个月，苏东坡在杭州任太守才一年半时间。,3
李连增和老伴的工资加起来才1600多元，可他说：“王喜义下岗了，几千块钱的医疗费无力承担，他比我困难。,3
满打满算，全所才只有8个中国人。,3
孩子才6岁多，去远处上学不放心，便就近联系定福庄四小。,3
他今年才27岁。,3
当时我才24岁，头一次见到这样的卡车。,3
我发现自己光顾拿大麻袋装知识，满以为政治思想上变不了，这才几个月功夫，脑袋瓜就转向了，连路线都划不清了，这还不是已经在变了吗？,3
1972年，粮食亩产只有140多斤，棉花亩产才30多斤，全县有20多万头牲畜因缺饲草被迫到沙漠边缘流动放牧，造成大批死亡。,3
休假在家，我和爱人在公园里散步，看着头发花白的老头老太太散步、遛狗、逗鸟，我想，我才48岁正逢中年，这种生活不是我现在想要的。,3
这时，才刚刚七点。,3
中国队开场才3分多钟便在一次定位球防守中出了漏洞，被阿根廷队11号罗德里格斯头球破门。,3
我想起了在31日夜到孤寡老人刘太婆、徐太婆家时，看到她们的煤都只剩下几个了，她们每月生活费才60多元，无儿无女无依无靠，这么大的雪肯定会受冻。,3
此前，北京儿艺一年演出200场，收入才100万元。,3
但是，我从来没打过这个号码，因为我们想要的，政府都给我们想到了，而且，从企业破土开工到现在才6个月，县委书记主动到现场来了20多次，我还需要打电话吗？,3
你瞧瞧，国棉一厂建厂才几年呵！,3
他听后说：你们那里农业人口才4万户，而城市人口20多万户，可见农民不是主体，土改晚些搞也没关系，要紧的是先把党的工作、工会工作、工业、公安、支前工作做好。,3
这些小京剧迷都是14岁以下的少年儿童，最小的才4岁。,3
这时我们才发现三鲜馅、中国特制水饺粉，加上精心烹调，连我们都觉得好吃，难怪瑞典朋友赞不绝口呢。,3
在议会中赞成和反对两派长达两个多月的激烈斗争过程中，这一法案遭到了反对派占多数的参议院两次否决；直到12月18日，社会党议员居优势的国民议会才予以三读通过。,3
经过上述几次反复的程序后，省建设银行才于九月二十八日正式批复，逐级下文。,3
他才三十六岁，正是年富力强，可以为人民大有作为的年龄。,3
怎么一公斤4角钱的成本，才卖出1角的价钱？,3
访问团的42位小朋友平均年龄16岁，最小的才10岁，分别来自汉、回、藏、维吾尔、苗、彝、壮、朝鲜、满、白、土家、畲、达斡尔、俄罗斯等14个民族。,3
而去年她的售棉总收入才600元。,3
但艺术的奇迹也在这时出现了：正是在魁格舰长作为人的缺陷被充分揭露出来因而精神近乎崩溃的时候，他才作为一个值得我们理解和同情的人出现。,3
从此，我家的生活才一天天好起来。,3
1980年该厂净得利润12.4万元，1981年增至26.9万元，而该公司1981年的利润才14万元，“幺儿”的利润几乎为“老子”的两倍！,3
他说：“鲤中街道办事处现任书记李建辉今年才35岁，但阅历丰富。,3
才几夜工夫变幻，这个世界全部刷上了浅白明快的色彩。,3
德格县副县长根呷说：“在国民党统治时期，我们要求了十几年没有办到的事，现在解放才一年多，人民政府就给我们办到了。,3
他们在冠军到达了10余秒钟后，才与第二集团一起蜂拥而至。,3
看来一个坟头才占了3厘来地，合起来，可就不是一个小数字。,3
那时候，她才十岁。,3
手足兄弟　抗日战友　　“父亲牺牲时，我才4岁，因此对他没有什么印象。,3
这样，才使一二九运动发生，并使之在全国各阶层开展起来，形成了全民族救亡运动的巨大政治力量。,3
但实际上武乡县社供给全县水车才二十四架。,3
我年近七十，他才三十一。,3
这个批判给了我很大的教育，从那时起，我才一方面警觉自己对祖国历史愚昧无知，一方面开始认识到，我们电影工作者处理历史题材，如果没有正确的立场、观点，违反历史唯物主义，其危害有多么严重。,3
有趣的是，透过他收藏的中国餐馆菜单，40年代的物价水平一目了然，例如炒面一碗才65美分。,3
组员邢玉柱说：“过去十斤麦子才买二尺布，现在能买四尺。,3
现在农民到市场上买圆竹、檩条不需要办任何手续，随去随买，每斤才1角8分钱。,3
走了几十里，才在一个叫作石儿？,3
他告诉记者，“四保临江”战役时他才15岁，但对战役的艰苦，先辈们英勇奋战的情景却记忆犹新。,3
一个中年妇女告诉我们，她的丈夫在前线作战，三个月才回家一次。,3
当年入队的孙志峰现在才20岁，已是“元老”，今天获得女子第五名。,3
而在泰国，即使在普吉岛等旅游胜地，椰子的价格也才6元人民币左右。,3
大家记得，在六十年代中，当美苏放空气要举行核谈判，以“限制”战略武器的时候，苏联的洲际导弹才只有二百多枚。,3
她每碰一下杯才喝一口的认真劲儿，让我们看了既可爱又好笑。,3
他们中间最小的才二十四岁。,3
陪我们一起参观的女工尹华福，才二十岁，看上去是那么温柔的一位姑娘。,3
在散打表演中，武艺高强的杨武是一个才23岁的新民警。,3
别看她才28岁，这个农家小院经她跟公公、婆婆整修改造，已经成了游客们入住、就餐的热门去处。,3
随着经济的持续快速发展，这几年我国的消费信贷发展很快，5年前才147亿元，去年已达到了1万多亿元；在信贷总额中的比例，从3年前的1%提高到去年的8%。,3
我到达智桥商店以后，有一天，一位售货员卖菜回来，生气地说：“老叫串偏僻胡同，一条胡同才卖几毛钱！,3
刘秀敏最大，才二十一岁，最小的有三个，都是十七岁；孟美瑞是高中毕业生，其余的人，有三个初中学生，两个高小毕业生；两个男青年，四个女青年。,3
是呵，季节总是在我们身后一闪而过，历史的碎屑散落一地，只有踏上这片土地，我们才从一只只无言的花圈上，感受到生命亘古的悲壮，感受到有一种比山比岩石比雷霆和风暴更沉重的东西压上肩头。,3
请看，世界几百年，中国几千年才出现一个，这哪里是出现了领袖人物，简直是神仙下凡！,3
他就粗暴地说：“你当委员才几天，就变了样，你没想想当初是谁推选你的？,3
元洪公路从宏路镇至县城才10多公里，就其路面设施之现代化，驱车只消几分钟。,3
我丈夫嫌民办教师工资太低，一年才260块钱，还经常是白条，无奈弃教外出打工。,3
她虽然才三十六岁，做草药生意已十三年了，她能识别一百多种草药，不论是香花或毒草，只要落到她手里，总是想方设法让它为人类服务。,3
它的亲曾祖到中国连今年才六十三年。,3
最后，我咬了咬牙掏出70元钱给他，这才买到一张机票。,3
在刘大白的再三催问下，《旧梦》才于1924年3月迟迟印出，按刘大白的话说：“比人类住在胎中月数，加了一倍。,3
有个才八九岁的女学生却提出：“既然大孩能自动，难道小孩就不能自动吗？,3
你在信中提到，你本是不爱看小说的人，由于你在文化大革命前，参加了“四清”工作队，你们的队长曾向你讲过，工作队的队员可以看看《风雷》，因此，你才买了一部《风雷》。,3
打了好一阵，老队长才一个箭步蹿上去，照准黑熊的头部劈去。,3
如天津市十七中学三百多人的集体食堂，用一个吹风“龙道二连灶”和一个吹风高灶，平均每人每日耗煤量才一两三钱。,3
管理机构属于自收自支单位，人员月工资才1000多元，连巡护车都配不齐“有日常监管的缺失原因，但有些问题不完全是保护区的问题，也有体制机制的问题。,3
起初是我一个人，后来又和高进才一起，修梯田，澄淤地，挖坑种树，使这座荒山秃岭变成了万紫千红的花果山，取得了大利，创造了经验。,3
而它们一周只喝一次水，3天才吃一顿饭，所求甚少。,3
实践证明，由于有了党的坚强领导，有了人民群众的大力支持，有了巩固的根据地，实行了人民战争的战略战术，才使八路军立于不败之地。,3
后来在饮食专家和男朋友的多次劝告下她才吃一点东西。,3
只是迫于世界舆论的强大压力，以色列才在21天之后把军队撤走。,3
一九六七年，两个大队同时遇到水灾，蜚英大队的溪堤摧毁了三里长，当年就修复了，蜚安大队的溪堤只冲毁二里长，到一九七一年才修复百分之六十。,3
岸信介内阁在国内人民强烈要求下，同时由于西欧各国继英国之后纷纷宣布放宽对中国的“禁运”，才在7月16日宣布放宽对中国的“禁运”限制，公布了可以向中国输出的二百七十二种货品名单。,3
然而，全县人均才1.35亩耕地，且每年新增3万人口。,3
小郑是唐山一个汽车司机的儿子，今年才十四岁。,3
但是这种思想才一闪，她马上想起了张思德的光辉形象。,3
大连：开放型经济蓬勃发展大连：开放型经济蓬勃发展编辑点评大连作为沿海开放城市才十多年，已成为综合经济实力大增、国内外知名度大振的沿海明珠。,3
从国外引入的转基因抗虫棉同样具有高抗棉铃虫、整齐度好等突出特点，但亩成铃数才39010个，少于“93R—6”，棉铃也比“93R—6”略小。,3
刚来时我才22岁，没什么社会经验，在泰国人生地不熟，又语言不通。,3
谁能想到，就在这所学校初创期的1915年，首届毕业生才仅有8人。,3
四月份应交六十件，到五月二十九日才交四十五件。,3
惜李可染写牧童骑牛、白石补柳条幅，随所藏书画，皆毁于十年动乱，今幸存者才二帧及餐菊楼题画册而已。,3
我们感到好受些了，才一个个蜷成一团睡去。,3
但是，有些生产队的菜园经营得不好，不能做到每天有菜供应，有的要十天半月才分一次菜，有时社员没菜吃，还要到附近集镇上买咸菜。,3
那时他女儿才三岁。,3
如今种稻太不合算，一担谷才卖36元。,3
其实，这儿离郑州市中心才13公里。,3
如奉化尚田镇一个只有112名村民的庙后冬村，去年村集体经济收入才5000元，却花了1996.8元订了20多份报刊。,3
索非亚在历史上曾被称为“谢尔迪卡”、“斯雷德茨”等，直到十四世纪才因这一教堂而最后定名。,3
直到后来，中国人自己的领袖用明明白白的汉语说：“走共同富裕的道路”，朱依忠才一拍脑袋，心里豁然开朗。,3
他们从1958年开始学习以来，至今才三年多的时间，已经初步掌握了相当复杂的操纵技术。,3
然而，不到一年时间，任俊彦又突发脑溢血死亡，留下的三个孩子中最大的才15岁。,3
修河建桥，筑路填地，开发这片地投资至少上千万元，而公司全部流动资金满打满算才400万元。,3
可是，球磨机的内径才一点三米，机口就更小，只有四十厘米。,3
入伍时才1.69米，可眼下愣是往1.75米窜个头儿。,3
全县30万人，这几年经济发展直线上升，1990年社会总产值才5.2亿元，1994年就达到30.1亿元；1990年财政收入不足2000万元，1994年就达到6025万元。,3
他在谈到中国人民举行反对美国侵略刚果的大规模示威游行时说：“中国建国以后才十六年，全体人民正在努力进行社会主义建设，珍惜每寸光阴。,3
他不信，后来《遵义会议》剧组找上门来，王希钟为他定妆之后，他才大吃一惊。,3
一百五十年的科学馆一百五十年的科学馆喻丽清美国建国才200多年，可是旧金山科学馆今年却在庆祝它150岁的生日。,3
日本侵略军进攻塘沽，父亲带着最大才18岁的我们七个孩子和我们的继母，“跑反”来到了天津。,3
听到这消息他蒙了：自己才三十出头，家里还有老母亲，经济条件也不好，得了这种病可怎么办呀！,3
第1届世界石油会议是1933年在伦敦召开的，当时英国的石油年产量才3，000吨。,3
效率自然很低，一个工班才六吨，而且还是一班作业。,3
定县东亭镇是个中等集镇，每个月的商业营业总额二十万二千五百二十九元，但是商业工作人员却有一百一十八名，平均起来每个工作人员的工作定额才一千七百多元。,3
萨姆索诺夫：我还年轻，才19岁，我曾拿过13次欧洲少年冠军。,3
青年工人朱立民　青年团全代大会代表访问之一青年工人朱立民青年团全代大会代表访问之一柏生模范工人朱立民，是一个很结实的小伙子，今年才二十二岁。,3
苏联就是因为在近几年来发现了一些大的油田和气田，才使七年计划中能提出年产石油二点三至二点四亿吨、天然气一千五百亿立方公尺的雄伟计划。,3
他来到一条小河旁边，跳进小河，涉水而上，最后找到了一个隐蔽的地方，才喘了一口气，在那里稍事休息。,3
尽管改革开放的风也吹进了村民的心扉，但那大山的禁锢实在太顽固了，直到90年代的第四个年头，人均年收入才300多元。,3
老演员贾桂林，她已经六十四岁了，但一上台就精神抖擞，仿佛才二十七八岁。,3
湖南省零陵县二区杨村甸乡女孩子成娥英，今年才十四岁。,3
今年才二十二岁的茅善玉，已有十年的学艺生涯。,3
去年部队整编，你被编余，在军官队里和别的几个人抢过一家饭店；盛世才四汽车金银财宝被军官队抢光了，你也是其中之一，……嘿嘿，是不是？,3
他恢复工作才三个月，就亲自处理了八十多封群众来信。,3
流水乡松厝村党支部原来有些软散，村上比较贫困，1990年全村人均纯收入才385元，群众没有解决温饱问题。,3
当前，全运会结束才4个月，各队大多处在调整阶段。,3
日前，笔者到他家时，郭远发激动之情溢于言表，但同时他又十分感慨地说：“一家总共才3口人，建这么一幢房子，全是为了赶时髦，回头想想真有点不划算。,3
老杨去世后，人们在整理他的遗物时，无不心酸：皮鞋是从地摊上买的；今天夏天新添的两件T恤总价值才25元；床单是用旧毛巾拼起来的。,3
小演员刘凤琴，今年才十三岁，她在“花木兰”剧中，扮演花木兰的弟弟，演正兵，还演反兵，一个人演三个人的角色；下场就帮助后台工作；空下来还给同志们写慰问信呢！,3
最小的蒙古族女战士刘丽萍今年才十五岁。,3
后来收发员拿着盖有鲜红的收发章的收文簿前去查问的时候，运输计划委员会办公室的同志因为再不能说“一定没有送来”就只好在抽屉里乱七八糟的文件中翻寻了，这才大吃一惊地说：“呀！,3
苗庄苗德秋才十三岁，正在地里看谷子，四个敌人的散兵，在离地不远的地方，偷偷的钻到谷地里，哭丧着脸，东张西望，企图找个空子逃走。,3
由于那里的工作离不开，良才同志一直留在晋察冀，后在华北军区、北京军区作领导工作。,3
例如卷烟设备利用率才到35.5%，火柴还有积压，当然不必投资和增产。,3
实际直接从事一线生产的才4340人。,3
早在20世纪八十年代初，当他才17岁时，就自筹资金在家乡温州瑞安开办了“求精”电器开关厂。,3
老子才几天不吃糠咽菜，他就摔筷子砸碗挑饭食，这日子没法过了。,3
那时永田的父亲才十几岁，也和许多人一起被抓进了监狱，在狱里一条腿被打残废了。,3
我虽然分娩才十四天，只好冒着风雪走出二十多里地去借钱。,3
招商银行尽管才7周岁，但分行、办事处撒向全国，500多个“触角”伸向67个国家和地区；它以优质的服务和惊人的业绩，赢得了国内外金融界、企业界的关注与青睐。,3
新班子揭榜上任才三个月，农药车间就打开了新局面。,3
李达练习游泳才一个多月，今天是他第十二次下水就横渡了昆明湖。,3
她才十七岁，可是在革命长辈的培育下，经过革命斗争锻炼，确立了革命的理想，在斗争中锻炼成了坚强的革命接班人。,3
一九七六年初汽车公司刚成立时，只有十二辆破旧不堪的汽车，司机、职员总共才四十五人。,3
他说，他才上任四周，不能对过去十三年发生的经济问题负责。,3
济南一般科员，月工资才十五六元。,3
在他回国后，周光召院长在一次讨论会上得知了白春礼的情况，随后中科院计划局派人对白春礼的工作进行了仔细的论证，周光召从院长基金中拨出30万元，支持白春礼从事高水平的研究，这时他才回国一个多月。,3
外国侵略者的挑衅已经多年，林则徐到广东后才一年多，就把广东的防务建设得有条不紊，致使侵略者不敢轻易冒犯。,3
首先是将木卡姆演唱家吐尔迪阿洪演唱和演奏的全部十二木卡姆录了音，才使十二木卡姆得以及时保存下来，此后，十二木卡姆又相继得以记谱出版，并以各种形式被搬上舞台。,3
一九五○年，桂金才十五岁，吴家用轿子来抬她。,3
温新兰，这个才十八岁的小姑娘，是在木材放运任务加重，劳动力不足时被领导上挑选试验放排的。,3
它付给伊朗的租金，每年才一百万英镑。,3
最近，经省、地委再三敦促、教育，他们才作了一些自我批评，对有些问题表示要纠正。,3
据甘肃农业广播学校的主要负责人介绍，甘肃农广校一年的“绿证”培训任务是5万人，但资金只有1万元，人均才2毛钱。,3
所以才在一场场的比赛中，在场面处于劣势的情况下赢得比赛的胜利。,3
今年才二十二岁的技术员便急了，说：“这个问题不解决，棉纱质量不好，给国家造成损失，我们每个人都有责任啊！,3
我也相对默默地哭了……而现在才40天之后，他便已永离人世！,3
两名老瓦工被她们的苦干精神感动了，说：我们才六十多岁，还能为社会主义干一阵子哪，请求留下来当工人。,3
承包才一个多月，马胜利眼看着承包的指标步步提前完成，心里反倒不安了：我们这个近千口子的国营工厂，上交给国家的利润只是区区三十四万，比人家先进工厂矮了三分！,3
才几万人的小城市，没有像他那样的，害得我不仅在居住的社区抬不起头来，连看病都得花高价。,3
